title,rouge1,rouge2,rougeL
"A bill to provide for parity in regulatory treatment of broadband services providers and of broadband access services providers, and for other purposes.",0.5458937198067633,0.38834951456310673,0.4444444444444444
Water Quality Protection and Job Creation Act of 2017,0.26829268292682923,0.036734693877551024,0.12195121951219513
To establish a Presidential commission to strengthen and improve financial privacy and national security.,0.46101694915254243,0.30716723549488056,0.3661016949152542
"To amend the Internal Revenue Code of 1986 to require the Secretary of the Treasury to notify the Secretary of Homeland Security of employer returns showing the employment of individuals not authorized to be employed in the United States and to notify the employers that they must terminate the employment of those employees, to provide an opportunity for those employees to contest the information, and for other purposes.",0.5051903114186851,0.27177700348432055,0.2975778546712803
To provide for and approve the settlement of certain land claims of the Bay Mills Indian Community and the Sault Ste. Marie Tribe of Chippewa Indians.,0.38244514106583066,0.27044025157232704,0.26959247648902823
To direct the Undersecretary of Defense (Comptroller) to carry out a pilot program to develop innovative consumer financial products that encourage savings and wealth-creation among active-duty servicemembers.,0.3131991051454138,0.1348314606741573,0.18791946308724833
"To amend titles V and XIX of the Social Security Act and chapter 89 of title 5, United States Code, to provide coverage for domestic violence screening and treatment under the maternal and child health block grant program, the Medicaid Program, and the Federal employees health benefits program.",0.3925233644859813,0.1643192488262911,0.21495327102803735
Rural Law Enforcement Act of 1997,0.16685979142526072,0.09059233449477354,0.0996523754345307
"To require the Secretary of Homeland Security to establish procedures for the timely and effective delivery of medical and mental health care to all immigration detainees in custody, and for other purposes.",0.40789473684210525,0.28476821192052976,0.21052631578947367
Spring Mountain Exchange Act of 1998,0.30075187969924816,0.14609571788413098,0.15538847117794488
National Cheese Exchange Oversight and Improvement Act of 1997,0.3032069970845481,0.16422287390029325,0.16909620991253646
CIPA,0.44343891402714924,0.3,0.2850678733031674
To discourage States and local governments from providing general welfare assistance to able-bodied individuals unless such individuals are participating in workfare programs.,0.1566579634464752,0.05774278215223096,0.1409921671018277
Pay Stub Disclosure Act,0.5147679324894515,0.2288135593220339,0.21940928270042195
To amend the Endangered Species Act of 1973 to require the Secretary of the Interior to use the best sound science available in implementing the Endangered Species Act.,0.37349397590361444,0.04242424242424243,0.2108433734939759
Health Care Fraud Prosecution Act of 1993,0.39999999999999997,0.17721518987341775,0.20540540540540542
National Bipartisan Commission on the Future of Medicare Act of 1997,0.5162790697674419,0.3831775700934579,0.427906976744186
To abolish the National Labor Relations Board and to transfer its enforcement authority to the Department of Justice and its oversight of elections to the Office of Labor-Management Standards of the Department of Labor.,0.4529616724738677,0.2947368421052632,0.3205574912891986
"To prohibit the use of funds available to the Department of Defense to transfer enemy combatants detained by the United States at Naval Station, Guantanamo Bay, Cuba, to the United States, or to construct facilities for such enemy combatants at such locations.",0.3918918918918919,0.217687074829932,0.2905405405405405
"A bill to enhance and improve the energy security of the United States, expand economic development, increase agricultural income, and improve environmental quality by reauthorizing and improving the renewable energy systems and energy efficiency improvements program of the Department of Agriculture through fiscal year 2012, and for other purposes.",0.43671766342141866,0.21478382147838215,0.2976356050069541
Commission to Study the Federal Statistical System Act of 1996,0.14381270903010035,0.087248322147651,0.08695652173913045
To amend the Internal Revenue Code of 1986 to allow a deduction for amounts paid to any qualified State tuition program and to provide that distributions from such programs which are used to pay educational expenses shall not be includible in gross income.,0.20064724919093851,0.04560260586319219,0.09061488673139159
"A bill to amend the Internal Revenue Code to impose a tax on the manufacture and importation of tires, and for other purposes.",0.5019305019305019,0.2568093385214008,0.3166023166023166
Environmental Improvement Timber Contract Extension Act of 1996,0.21052631578947367,0.12121212121212123,0.18045112781954886
Legacy IRA Act,0.3611111111111111,0.09497206703910616,0.16666666666666666
Fair Accountability and Innovative Research Drug Pricing Act of 2016,0.28614008941877794,0.09267563527653214,0.1788375558867362
Pain Relief Promotion Act of 2000,0.5525982256020279,0.21346886912325283,0.2256020278833967
Border Smog Reduction Act of 1998,0.6352941176470588,0.387858347386172,0.3899159663865546
To fulfill the United States Government's trust responsibility to serve the educational needs of the Navajo people.,0.33492822966507174,0.15865384615384615,0.22009569377990432
To ensure that children at highest risk for asthma are identified and treated.,0.3464203233256351,0.05104408352668213,0.18013856812933024
Treat and Reduce Obesity Act of 2017,0.21404682274247494,0.07407407407407407,0.13377926421404682
Computer Crime Enforcement Act,0.583883751651255,0.4794701986754967,0.5019815059445178
A bill to amend title XIX of the Social Security Act to encourage States to provide pregnant women enrolled in the Medicaid program with access to comprehensive tobacco cessation services.,0.16252821670428896,0.09523809523809525,0.11286681715575621
To authorize the Bureau of Reclamation to provide cost sharing for the endangered fish recovery implementation programs for the Upper Colorado and San Juan River Basins.,0.3717171717171717,0.12170385395537527,0.21818181818181814
"To amend the Foreign Assistance Act of 1961 to codify the cooperative agreement, known as the Health Technologies program, under which the United States Agency for International Development supports the development of technologies for global health, and for other purposes.",0.4742268041237113,0.22145328719723179,0.26804123711340205
Minimum Tax Reform Act of 1993,0.28048780487804875,0.049079754601226995,0.14024390243902438
Anti-terrorism Information Sharing Is Strength Act,0.401305057096248,0.17348608837970542,0.22185970636215335
To amend the Lobbying Disclosure Act of 1995 to provide for additional reporting by lobbying firms.,0.5365126676602087,0.40358744394618834,0.40238450074515647
Border Patrol Pay Reform Act of 2013,0.3328591749644381,0.15691868758915836,0.1906116642958748
Direct Check for Education Act,0.38499999999999995,0.10050251256281406,0.16499999999999998
Indian Employment and Training Improvement Act of 1997,0.3756345177664975,0.15816326530612246,0.2182741116751269
To authorize the Secretary of Energy to provide loan guarantees for energy efficiency upgrades to existing buildings.,0.4922206506364923,0.23829787234042552,0.297029702970297
Junior Duck Stamp Conservation and Design Program Act of 1994,0.5442764578833694,0.3036876355748373,0.31965442764578833
Russian Weapons Embargo Act of 2014,0.6522781774580335,0.47228915662650606,0.3501199040767386
"A bill to increase transparency in the payment of judgments and settlements by agencies, and for other purposes.",0.30977443609022554,0.17496229260935142,0.2075187969924812
"To increase the rate of pay for certain offices and positions within the executive and judicial branches of the Government, respectively, and for other purposes.",0.3862520458265139,0.2134646962233169,0.25531914893617025
To provide grants to encourage and enhance the study of modeling and simulation at institutions of higher education.,0.29464285714285715,0.1210762331838565,0.18303571428571427
Build TRUST Act of 2014,0.471264367816092,0.22692307692307695,0.2567049808429119
"To establish a program under which employees of the legislative branch may be reimbursed for the costs of graduate school tuition and fees, and for other purposes.",0.36054421768707484,0.11643835616438356,0.2040816326530612
To suspend temporarily the duty on certain items and to reduce temporarily the duty on certain items.,0.29493087557603687,0.14883720930232555,0.1382488479262673
China Nonproliferation Act,0.45650140318054255,0.11433926897844424,0.17586529466791392
"A bill to authorize appropriations for the Federal Aviation Administration, and for other purposes.",0.4791288566243195,0.26958105646630237,0.2831215970961888
"To transfer certain facilities, easements, and rights-of-way to Fort Sumner Irrigation District, New Mexico.",0.47835051546391755,0.20289855072463764,0.222680412371134
Voluntary Adoption Protection Act,0.16806722689075632,0.04507042253521126,0.11764705882352942
"To make grants to train sexual assault nurse examiners, law enforcement personnel, and first responders in the handling of sexual assault cases, to establish minimum standards for forensic evidence collection kits, to carry out DNA analyses of samples from crime scenes, and for other purposes.",0.5260416666666666,0.28272251308900526,0.23958333333333331
To prohibit certain gaming activities on certain Indian lands in Arizona.,0.5223880597014925,0.3499999999999999,0.37810945273631846
"To secure additional Tier I capital for the United States banking system from parties other than the Federal Government by providing authority to the Secretary of the Treasury to guaranty certain new preferred stock investments made by public pensions acting in a collective fashion, and for other purposes.",0.36821192052980134,0.2656042496679947,0.2119205298013245
A bill to limit the exposure of children to violent video games.,0.41765704584040747,0.16013628620102213,0.21392190152801357
Campus Fire Safety Right to Know Act,0.4152249134948097,0.20209059233449475,0.2768166089965398
Partial Hospitalization Services Integrity Act of 1997,0.5504587155963303,0.25806451612903225,0.23394495412844035
End Federal Shutdowns Act of 2018,0.3005464480874317,0.17032967032967034,0.21311475409836064
Victims Protection Act of 2014,0.6102449888641426,0.3821561338289963,0.33853006681514475
"A bill to require secondary metal recycling agents to keep records of their transactions in order to deter individuals and enterprises engaged in the theft and interstate sale of stolen secondary metal, and for other purposes.",0.48223350253807107,0.16836734693877553,0.2385786802030457
Investing for Tomorrow's Schools Act of 2014,0.28456104944500504,0.09504550050556118,0.1513622603430878
To amend the Robert T. Stafford Disaster Relief and Emergency Assistance Act to modify eligibility requirements under an emergency preparedness demonstration program to assist disadvantaged communities.,0.2350230414746544,0.04166666666666667,0.1152073732718894
Clear Creek National Recreation Area and Conservation Act,0.5979166666666668,0.3173277661795407,0.3104166666666666
"To provide Federal reimbursement to State and local governments for a 30-day sales, use, and retailers' occupation tax holiday.",0.09917355371900825,0.06390532544378698,0.08028335301062572
Territorial Economic Growth and Recovery Act of 2016,0.5059101654846336,0.22327790973871733,0.27895981087470445
"To amend the Homeland Security Act of 2002 to provide for information sharing partnerships, and for other purposes.",0.42014742014742007,0.2660098522167488,0.285012285012285
To amend and reauthorize the controlled substance monitoring program under section 399O of the Public Health Service Act.,0.52,0.2636103151862464,0.28571428571428575
"A bill to amend the Internal Revenue Code of 1986 to increase the maximum taxable income for the 15 percent rate bracket, to replace the Consumer Price Index with the national average wage index for purposes of cost-of-living adjustments, to lessen the impact of the noncorporate alternative minimum tax, and for other purposes.",0.19428571428571428,0.05747126436781609,0.14285714285714288
"A bill to amend the Alaska National Interest Lands Conservation Act, and for other purposes.",0.32294617563739375,0.07407407407407407,0.1586402266288952
Community Job Training and Investment Act of 1993,0.5280000000000001,0.2248995983935743,0.26
To amend the Internal Revenue Code of 1986 to extend the recovery zone economic development bonds for certain cities.,0.22680412371134018,0.05536332179930796,0.15807560137457044
"To amend the Export Enhancement Act of 1988 to establish the Office of Trade Promotion in the Executive Office of the President, and for other purposes.",0.38755980861244016,0.1778846153846154,0.24401913875598083
"To clarify the authority of States to establish conditions for insurers to conduct the business of insurance within a State based on provision of information regarding Holocaust era insurance policies of the insurer and to establish a Federal cause of action for claims for payment of such insurance policies, and for other purposes.",0.3692762186115214,0.11555555555555556,0.14771048744460855
Consumer Protection and Choice Act,0.5525606469002695,0.23513513513513515,0.2938005390835579
Access to Quality Diabetes Education Act of 2013,0.5448717948717948,0.296774193548387,0.36538461538461536
National Spaceport Act,0.18855218855218853,0.03389830508474576,0.10101010101010101
"A bill to establish the Hudson-Fulton-Champlain Commemoration Commission, and for other purposes.",0.1891418563922942,0.049209138840070304,0.1085814360770578
Trade Adjustment Assistance Reform Act of 1998,0.49148936170212765,0.1513859275053305,0.19787234042553192
Consumer Financial Protection Commission Act of 2013,0.259946949602122,0.11733333333333335,0.19628647214854109
Boundary Waters Canoe Area Wilderness Accessibility and Partnership Act of 1996,0.46884272997032644,0.25671641791044775,0.3204747774480712
Opioid Addiction Treatment Modernization Act,0.47400611620795113,0.20245398773006135,0.2018348623853211
To make available funds from the Emergency Economic Stabilization Act of 2008 for funding pension benefits with respect to former employees of Delphi Corporation.,0.5396825396825397,0.2870159453302962,0.33106575963718815
"To require the identification of companies that conduct business operations in Sudan, to prohibit United States Government contracts with such companies, and for other purposes.",0.43425076452599387,0.16,0.23853211009174313
"To establish a National Academy of Space, and for other purposes.",0.29461756373937675,0.10256410256410257,0.15864022662889518
"To amend title 38, United States Code, to direct the Secretary of Veterans Affairs to screen certain veterans for symptoms of traumatic brain injury, and for other purposes.",0.4299065420560748,0.16300940438871475,0.2367601246105919
A bill to transfer federal lands between the Secretary of Agriculture and the Secretary of the Interior.,0.2214765100671141,0.14814814814814814,0.174496644295302
Office of Government Ethics Authorization Act of 1996,0.13093289689034368,0.013136288998357965,0.09819967266775777
"A bill to designate certain Federal land in the San Juan National Forest in the State of Colorado as wilderness, and for other purposes.",0.08476517754868271,0.0505166475315729,0.06185567010309278
"To implement title V of the Nuclear Non-Proliferation Act of 1978 and to promote economical and environmentally sustainable means of meeting the energy demands of developing countries, and for other purposes.",0.2985074626865672,0.18843683083511778,0.24733475479744138
"A bill to amend the Elementary and Secondary Education Act of 1965 to require the Secretary of Education to collect information from coeducational secondary schools on such schools' athletic programs, and for other purposes.",0.5329512893982807,0.276657060518732,0.2922636103151863
"A bill to amend title 49, United States Code, relating to responsibility for intermodal equipment compliance with commercial motor vehicle safety requirements, and for other purposes.",0.308316430020284,0.12219959266802445,0.15821501014198783
Equitable Health Care for Severe Mental Illnesses Act of 1993,0.3113513513513514,0.2751895991332611,0.2983783783783784
"A bill to amend the Internal Revenue Code of 1986 to impose a temporary windfall profit tax on crude oil and transfer the proceeds of the tax to the Highway Trust Fund, and for other purposes.",0.23972602739726032,0.034482758620689655,0.136986301369863
"To require the Secretary of the Department of Transportation to conduct a study and develop a national intermodal transportation plan, and for other purposes.",0.3175487465181059,0.1512605042016807,0.21727019498607242
"To amend federal law to encourage the repatriation of jobs to the United States, and for other purposes.",0.44189852700491,0.10180623973727422,0.17675941080196397
National Drought Policy Act of 1997,0.29545454545454547,0.20091324200913246,0.24999999999999997
"To provide for the establishment of a Center of Excellence in Prevention, Diagnosis, Mitigation, Treatment, and Rehabilitation of Military Eye Injuries, and for other purposes.",0.5227272727272727,0.2511415525114155,0.36818181818181817
"To amend the Internal Revenue Code of 1986 to provide an exemption from employer social security taxes with respect to service members and veterans, and to provide a business credit for the retention of such individuals for at least 1 year.",0.36330935251798563,0.10469314079422383,0.16546762589928057
"A bill to establish a direct line of authority for the Office of Trust Reform Implementations and Oversight to oversee the management and reform of Indian trust funds and assets under the jurisdiction of the Department of the Interior, and to advance tribal management of such funds and assets, pursuant to the Indian Self-Determinations Act and for other purposes.",0.5235457063711912,0.23888888888888887,0.23545706371191136
TRID Improvement Act of 2017,0.38485804416403785,0.10126582278481013,0.17665615141955834
400 Years of African-American History Commission Act,0.3139784946236559,0.056155507559395246,0.18494623655913978
To amend the Public Health Service Act to provide grants for the training of graduate medical residents in preventive medicine and public health.,0.6119402985074627,0.3233082706766917,0.44776119402985076
"To amend title XVIII of the Social Security Act to improve access to, and increase utilization of, bone mass measurement benefits under the Medicare part B Program.",0.3969072164948454,0.11917098445595853,0.16494845360824745
To terminate the Internal Revenue Code of 1986.,0.30551181102362207,0.044233807266982623,0.14173228346456693
A bill to provide all Medicare beneficiaries with the right to guaranteed issue of a Medicare supplemental policy.,0.22448979591836732,0.05128205128205129,0.12244897959183673
Public School Emergency Relief Act,0.3661971830985915,0.1246458923512748,0.21408450704225354
A bill to establish a bipartisan commission on insurance reform.,0.15980024968789014,0.04255319148936171,0.10736579275905118
"To amend title 23, United States Code, to establish national standards to prevent distracted driving, and for other purposes.",0.3684210526315789,0.22516556291390727,0.2697368421052632
Kate's Law,0.21560283687943263,0.08534850640113799,0.11347517730496455
GI Bill Processing Improvement Act of 2015,0.4024514811031665,0.12691914022517914,0.19816138917262513
A bill to provide greater controls and restrictions on revolving door lobbying.,0.48747913188647746,0.23785594639865998,0.2804674457429049
Hydroelectric Licensing Process Improvement Act of 1998,0.34349030470914127,0.06128133704735376,0.18836565096952912
"To provide for a national biological data center, and for other purposes.",0.31844660194174756,0.19493177387914232,0.22135922330097085
"Securing America’s Facilities, Equipment and Rail: Taking Responsibility for American National Security In Transit Act",0.3588850174216028,0.21328671328671328,0.28222996515679444
Good Samaritan Charitable Physicians’ Services Act of 2018,0.5968109339407746,0.3707093821510298,0.35535307517084286
To amend the Internal Revenue Code of 1986 to allow previously uninsured individuals a refundable credit for health insurance costs and to provide tax incentives to encourage small business health plans.,0.35684647302904565,0.18410041841004182,0.20746887966804978
"To amend the Public Health Service Act to improve treatment for the mental health and substance abuse needs of women with histories of trauma, including domestic and sexual violence.",0.33592534992223955,0.12168486739469579,0.16796267496111977
"To amend the Internal Revenue Code of 1986 to enhance the administration of, and reduce fraud related to, the first-time homebuyer tax credit, and for other purposes.",0.3469879518072289,0.14043583535108958,0.18313253012048192
Fight Russian Corruption Act,0.6346153846153846,0.4208494208494208,0.4115384615384616
"A bill to require notification to and prior approval by shareholders of certain political expenditures by publicly traded companies, and for other purposes.",0.4377358490566038,0.17803030303030304,0.2075471698113208
Caribbean Amnesty and Relief Act,0.15,0.010101010101010102,0.1
"A bill to provide permanent authorization for International Labor Affairs Bureau to continue and enhance their work to alleviate child labor and improve respect for internationally recognized worker rights and core labor standards, and for other purposes.",0.5306122448979591,0.32081911262798635,0.380952380952381
"To require the Secretary of the Treasury to mint coins in recognition and celebration of the establishment of the United States Army in 1775, to honor the American soldier of both today and yesterday, in wartime and in peace, and to commemorate the traditions, history, and heritage of the United States Army and its role in American society, from the Colonial period to today.",0.4485488126649076,0.19628647214854114,0.25857519788918204
Patient Access to Disposable Medical Technology Act of 2015,0.1216931216931217,0.047872340425531915,0.08994708994708994
A bill to amend the Farm Security and Rural Investment Act of 2002 to provide incentives for the production of bioenergy crops.,0.38541666666666663,0.21465968586387438,0.265625
"A bill to restrict participation in offshore oil and gas leasing by a person who engages in any activity for which sanctions may be imposed under section 5 of the Iran Sanctions Act of 1996, to require the lessee under an offshore oil and gas lease to disclose any participation by the lessee in certain energy-related joint ventures, investments, or partnerships located outside Iran, and for other purposes.",0.5502183406113537,0.29824561403508776,0.30131004366812225
"To provide for the management of critical habitat of endangered species and threatened species on military installations in a manner compatible with the demands of military readiness, to ensure that the application of other resource laws on military installations is compatible with military readiness, and for other purposes.",0.4318181818181819,0.12000000000000001,0.2215909090909091
Northwest Atlantic Fisheries Convention Act of 1995,0.3841059602649006,0.0975609756097561,0.17660044150110377
"To amend section 119 of title 17, United States Code, and the Communications Act of 1934 to permit satellite carriers to retransmit the signals of certain noncommercial, educational broadcast stations outside their local markets, and for other purposes.",0.5634328358208955,0.4269662921348315,0.40298507462686567
"To restore the effective use of group actions for claims arising under title VII of the Civil Rights Act of 1964, title I of the Americans with Disabilities Act of 1990, title V of the Rehabilitation Act of 1973, section 1977 of the Revised Statutes, and the Genetic Information Nondiscrimination Act of 2008, and for other purposes.",0.296,0.1646586345381526,0.148
"To amend the Internal Revenue Code of 1986 to provide incentives for private health coverage for the previously uninsured, and for other purposes.",0.288135593220339,0.09401709401709402,0.13559322033898305
Money Laundering Prevention Act of 1999,0.6047819971870605,0.3328631875881523,0.30098452883263016
"A bill to permit a State to elect to receive the State's contributions to the Highway Trust Fund in lieu of its Federal-aid Highway program apportionment for the next fiscal year, and for other purposes.",0.6175298804780877,0.35200000000000004,0.4342629482071713
Senior Citizens Against Marketing Scams Act of 1993,0.40731070496083555,0.10498687664041995,0.1671018276762402
"A bill to temporarily extend the programs under the Higher Education Act of 1965, to amend the definition of an eligible not-for-profit holder, and for other purposes.",0.1277258566978193,0.028125000000000004,0.09657320872274143
Energy Savings Through Public-Private Partnerships Act of 2014,0.5129151291512914,0.22592592592592595,0.2546125461254613
Childrens' [sic] Internet Protection Act,0.41260744985673353,0.24207492795389052,0.2922636103151863
"A bill to amend the Internal Revenue Code of 1986 to make higher education more affordable by providing a tax deduction for higher education expenses, and for other purposes.",0.30361445783132535,0.038740920096852295,0.1493975903614458
To amend the Internal Revenue Code of 1986 to encourage businesses to improve math and science education at elementary and secondary schools.,0.28699551569506726,0.05429864253393666,0.15246636771300448
"To provide alternative retired pay rates under title 10, United States Code, and alternative disability compensation rates under title 38, United States Code, for members of the Armed Forces with a combat-related disability, with such rates based on the average monthly salary for high school graduates in the United States, and for other purposes.",0.4659685863874346,0.26842105263157895,0.33507853403141363
"To ensure that covered entities comply with the standards for electronic health care transactions and code sets adopted under part C of title XI of the Social Security Act, and for other purposes.",0.3640449438202247,0.10835214446952596,0.17977528089887637
Autofill Act of 2015,0.39215686274509803,0.07894736842105263,0.20261437908496732
National Treatment in Banking Act of 1994,0.4782608695652174,0.26453488372093026,0.2898550724637681
Notch Fairness Act of 1998,0.3133903133903134,0.09999999999999999,0.150997150997151
"To amend title 31, United States Code, to provide for intergovernmental cooperation to enhance the sharing of law enforcement information.",0.4011627906976744,0.14035087719298248,0.20348837209302326
Promoting Human Rights by Ending Israeli Military Detention of Palestinian Children Act,0.37708830548926014,0.08633093525179855,0.18138424821002386
To limit the authority of States to tax certain income of employees for employment duties performed in other States.,0.22429906542056074,0.1200750469043152,0.16448598130841122
Youth Protection From Tobacco Addiction Act of 1996,0.030985915492957743,0.011299435028248588,0.028169014084507043
Federal Financial Management Improvement Act of 1996,0.4208754208754209,0.13513513513513511,0.20875420875420875
American Health Security Partnership Act of 1995,0.33969465648854963,0.07662835249042146,0.1297709923664122
"To amend the Public Health Service Act to provide for an influenza vaccine awareness campaign, ensure a sufficient influenza vaccine supply, and prepare for an influenza pandemic or epidemic, to amend the Internal Revenue Code of 1986 to encourage vaccine production capacity, and for other purposes.",0.5267489711934157,0.2190082644628099,0.2592592592592593
Opal Creek Forest Preserve Act of 1994,0.34375,0.11578947368421054,0.17708333333333331
Immigrant Labor Policy Review Act,0.04102564102564103,0.010362694300518135,0.030769230769230767
A bill to enhance the reliability of the electric system.,0.44796380090497734,0.13636363636363635,0.22171945701357465
"To establish a program, coordinated by the National Transportation Safety Board, of assistance to families of passengers involved in rail passenger accidents.",0.29607250755287007,0.2212121212121212,0.23564954682779454
Warren Weinstein Hostage Rescue Act,0.5515789473684211,0.24524312896405923,0.3368421052631579
"To amend the Emergency Economic Stabilization Act of 2008 to require the Special Inspector General for the Troubled Asset Relief Program to include the effect of the Troubled Asset Relief Program on small businesses in the oversight, audits, and reports provided by the Special Inspector General, and for other purposes.",0.4875,0.23430962343096234,0.2875
A bill to amend the Foreign Assistance Act of 1961 to take steps to control the growing international problem of tuberculosis.,0.4323040380047506,0.10978520286396182,0.1995249406175772
King Cove Road Land Exchange Act,0.47228915662650606,0.1549636803874092,0.27951807228915665
"To amend the Internal Revenue Code of 1986 to permanently reduce estate and gift tax rates to 30 percent, to increase the exclusion equivalent of the unified credit to $10,000,000, and to increase the annual gift tax exclusion to $50,000.",0.1971830985915493,0.04532577903682719,0.1183098591549296
"A bill to establish the Upper Housatonic Valley National Heritage Area in the State of Connecticut and the Commonwealth of Massachusetts, and for other purposes.",0.30866141732283464,0.13270142180094788,0.1984251968503937
A bill to suspend temporarily the duty on certain drug substances used as an HIV antiviral drug.,0.4953271028037383,0.4150943396226415,0.4672897196261683
"A bill to reduce the Federal budget deficit by closing big oil tax loopholes, and for other purposes.",0.3532008830022075,0.20338983050847462,0.2016188373804268
Family Caregiver Support and Protection Act of 1996,0.23111111111111113,0.053811659192825115,0.14222222222222222
Veterans Serving Veterans Act of 2018,0.5064599483204134,0.2805194805194805,0.32558139534883723
"A bill to provide for national quadrennial summits on small business and State summits on small business, to establish the White House Quadrennial Commission on Small Business, and for other purposes.",0.3564356435643564,0.13245033112582782,0.2046204620462046
Budget Surplus Dividend Act of 1998,0.17275747508305647,0.03344481605351171,0.09966777408637874
A bill to combat criminal misuse of explosives.,0.4809619238476954,0.17303822937625754,0.20440881763527052
Immunization Now Act of 1993,0.44171779141104295,0.12345679012345678,0.19631901840490795
"A bill to amend the Food, Conservation, and Energy Act of 2008 to establish a market-driven inventory system.",0.5450236966824645,0.26666666666666666,0.2274881516587678
Hire Just One Act of 2013,0.4215938303341902,0.13953488372093023,0.18508997429305912
"To amend the Internal Revenue Code of 1986 to expand the exclusion for qualified small business stock, to increase the annual limit with respect to incentive stock options, and for other purposes.",0.24761904761904763,0.057416267942583726,0.1285714285714286
Medicare Telemedicine and Medical Informatics Demonstration Act of 1996,0.5242718446601942,0.3073170731707317,0.25728155339805825
Highway Infrastructure Privatization Act,0.229607250755287,0.07902735562310029,0.12084592145015106
To amend part C of the Balanced Budget and Emergency Deficit Control Act of 1985 to extend the discretionary spending limits and pay-as-you-go through fiscal year 2009.,0.44813278008298757,0.2302357836338419,0.22406639004149378
Keep Student Loans Affordable Act of 2013,0.2962962962962963,0.13175675675675677,0.18518518518518517
National Telecommuting and Air Quality Act,0.508641975308642,0.3027295285359802,0.3160493827160494
Cyber Preparedness Act of 2016,0.46706586826347307,0.24009603841536617,0.2395209580838324
"To require certain terms and conditions for the siting, construction, expansion, and operation of liquefied natural gas import terminals, and for other purposes.",0.5929648241206029,0.3585858585858585,0.28643216080402006
Maritime Administration Authorization Act for Fiscal Years 2000 and 2001,0.2692307692307693,0.06280193236714976,0.12980769230769232
Hide No Harm Act of 2015,0.239813736903376,0.11435239206534421,0.17462165308498254
International Fund for Israeli-Palestinian Peace Authorization Act of 2017,0.6171875,0.4960629921259843,0.5546875000000001
"To amend the Communications Act of 1934 to create a pilot program to bridge the digital divide by providing vouchers for broadband service to eligible students, to increase access to advanced telecommunications and information services for community colleges and head start programs, to establish a pilot program for discounted electronic books, and for other purposes.",0.4212860310421286,0.12026726057906459,0.20842572062084258
"To direct the Secretary of the Treasury to ensure that social security benefits are paid, to prioritize payments when the United States is not able to issue new obligations due to the statutory debt limit, and to address a lapse in appropriations to fund the Armed Forces.",0.6368876080691642,0.43930635838150295,0.5072046109510087
To amend title XVIII of the Social Security Act to provide for improved payments under the Medicare Program for academic anesthesiology programs for resident physicians and for academic programs for student registered nurse anesthetists.,0.5736196319018404,0.3507692307692307,0.3251533742331288
HMO Guaranty Act of 2000,0.2605210420841683,0.18913480885311873,0.20841683366733466
Veterans’ Access to Child Care Act,0.5327102803738318,0.323943661971831,0.40186915887850466
"A bill to amend title 10, United States Code, to provide for the award of the Purple Heart to members of the Armed Forces who are killed or wounded in a terrorist attack perpetrated within the United States.",0.6201923076923076,0.42995169082125606,0.48557692307692313
"To amend the Clean Air Act to require the exclusion of data of an exceedance or violation of a national ambient air quality standard caused by a prescribed fire in the Flint Hills Region, and for other purposes.",0.5947368421052632,0.4074074074074075,0.4263157894736842
Federal Agency Anti-Lobbying Act,0.4855491329479768,0.28488372093023256,0.3179190751445087
A bill to amend the Internal Revenue Code of 1986 to expand tax-free distributions from individual retirement accounts for charitable purposes.,0.3325740318906606,0.13729977116704806,0.19134396355353075
"A bill to amend the Federal Food, Drug, and Cosmetic Act to require the Secretary of Health and Human Services to establish a tolerance for the presence of methylmercury in seafood, and for other purposes.",0.1261595547309833,0.048417132216014895,0.07792207792207792
To amend the Internal Revenue Code of 1986 to authorize tax credit bonds for capital improvements for police and fire departments.,0.14785992217898836,0.01568627450980392,0.10116731517509728
"To encourage the secure disclosure and protected exchange of information about cyber security problems, solutions, test practices and test results, and related matters in connection with critical infrastructure protection.",0.5140845070422535,0.14840989399293286,0.19718309859154926
To extend the 50 percent compliance threshold used to determine whether a hospital or unit of a hospital is an inpatient rehabilitation facility and to establish the National Advisory Council on Medical Rehabilitation.,0.5597964376590331,0.37755102040816324,0.3256997455470738
A bill to express the sense of the Senate on the need for a comprehensive diplomatic offensive to help broker national reconciliation efforts in Iraq and lay the foundation for the eventual redeployment of United States combat forces.,0.0755813953488372,0.04956268221574344,0.06686046511627908
Accelerating Biomedical Research Act,0.2088607594936709,0.13375796178343952,0.1582278481012658
To amend the Internal Revenue Code of 1986 to shorten the recovery period for the depreciation of certain property.,0.14705882352941177,0.014814814814814815,0.09558823529411764
"A bill to require the Secretary of Energy to establish an EnergyGrant Competitive Education Program to competitively award grants to consortia of institutions of higher education in regions to conduct research, extension, and education programs relating to the energy needs of the region.",0.41541038525963153,0.2285714285714286,0.3149078726968174
"A bill to amend the Internal Revenue Code of 1986 to allow a new refundable credit for equipment used to manufacture solar energy property, to waive the application of the subsidized financing rules to such property, and for other purposes.",0.3288590604026846,0.0945945945945946,0.174496644295302
Workforce Training Enhancement Act of 2016,0.3333333333333333,0.07488986784140969,0.17105263157894735
"To amend title 10, United States Code, to increase the minimum Survivor Benefit Plan basic annuity for surviving spouses age 62 and older, to provide for a one-year open season under that plan, and for other purposes.",0.40284360189573454,0.11904761904761905,0.2227488151658768
To amend the National and Community Service Act of 1990 to create the Right of Passage Community Service Program.,0.36601307189542487,0.13566739606126915,0.18300653594771243
"To amend the Internal Revenue Code of 1986 to provide market-based manufacturing incentives, and for other purposes.",0.3567567567567567,0.07650273224043716,0.18378378378378377
