title,rouge1,rouge2,rougeL
Republican Form of Government Guarantee Act,0.04610951008645533,0.011594202898550727,0.04034582132564842
A bill to direct the Secretary of Veterans Affairs to establish a scholarship program for students seeking a degree or certificate in the areas of visual impairment and orientation and mobility.,0.3769633507853403,0.26455026455026454,0.33507853403141363
Ozone National Ambient Air Quality Standard Deadline Harmonization Act of 2015,0.1120689655172414,0.08695652173913043,0.09482758620689656
Department of Energy Laboratory Modernization and Technology Transfer Act of 2015,0.029508196721311476,0.00986842105263158,0.02622950819672131
United States-Macau Policy Act of 1999,0.07017543859649122,0.028268551236749116,0.06315789473684211
Federal Spectrum Incentive Act of 2013,0.018237082066869303,0.0061162079510703364,0.018237082066869303
To assure quality and best value with respect to Federal construction projects by prohibiting the practice known as bid shopping.,0.1234567901234568,0.0625,0.09876543209876544
Endangered Species Community Advisory Board Act of 1995,0.3666666666666667,0.3258426966292135,0.3666666666666667
"To amend title 38, United States Code, to prohibit demonstrations at places of mourning during a funeral, memorial service, or other bereavement ceremony honoring a deceased veteran.",0.11392405063291139,0.025641025641025644,0.08860759493670886
A bill to direct the Attorney General to provide grants and access to information and resources for the implementation of the Sex Offender Registration Tips and Crime Victims Center Programs.,0.25242718446601947,0.07920792079207921,0.13592233009708737
Helping to Encourage Real Opportunities (HERO) for At-Risk Youth Act,0.13559322033898308,0.059829059829059825,0.10169491525423728
Responsible Deficit Reduction Act of 1995,0.04205607476635514,0.009389671361502348,0.03271028037383177
International Development Act of 1994,0.1095890410958904,0.08815426997245178,0.10410958904109589
Foreign Business Bribery Prohibition Act of 2016,0.20588235294117646,0.1044776119402985,0.11764705882352941
"To amend title 38, United States Code, to prohibit the Secretary of Veterans Affairs from collecting certain copayments from veterans who are catastrophically disabled, and for other purposes.",0.06060606060606061,0.030612244897959186,0.0505050505050505
Emergency Drought Relief Act of 1998,0.18867924528301885,0.09615384615384616,0.1509433962264151
Educational Empowerment Act,0.0,0.0,0.0
Cyber Defense of Federal Networks Act of 2015,0.03160270880361173,0.0045351473922902496,0.03160270880361173
"To amend the Federal Power Act to provide for enforcement, including criminal penalties, by the Federal Energy Regulatory Commission of electric reliability standards, and for other purposes.",0.06349206349206349,0.0,0.06349206349206349
Preserve Rights Of States and Political subdivisions to Encourage Retirement Savings Act,0.1904761904761905,0.16129032258064516,0.1904761904761905
"A bill to provide Alaska Native Corporations, through an election process, standing to contest the disallowance of certain tax losses by the Internal Revenue Service if the purchasers of the losses agree; and to offset any associated revenue losses by increasing the interest rate on certain related tax deficiencies.",0.3333333333333333,0.21052631578947367,0.3076923076923077
"To amend title XVIII of the Social Security Act to require that Medicare prescription drug plans using formularies cover all drugs included in 6 specified therapeutic categories, to establish protective requirements for coverage determinations, reconsiderations, and appeals related to such drugs, and to require annual reports on such determinations, reconsiderations, and appeals.",0.07228915662650602,0.024691358024691357,0.07228915662650602
Connect with Veterans Act of 2014,0.16216216216216217,0.11673151750972763,0.11583011583011582
To establish a National Sex Offender Risk Classification Task Force to create guidelines for the establishment of a risk-based sex offender classification system for use in sex offender registries.,0.4539007092198582,0.2446043165467626,0.35460992907801414
To designate certain conduct by sports agents relating to the signing of contracts with student athletes as unfair and deceptive acts or practices to be regulated by the Federal Trade Commission.,0.06872852233676977,0.013840830449826988,0.05498281786941581
"To amend title VII of the Social Security Act to require the President to transmit the annual budget of the Social Security Administration without revisions to Congress, and for other purposes.",0.10752688172043011,0.08695652173913043,0.09677419354838708
"A bill to provide additional resources and funding to address inspection delays at United States ports of entry on the Southern border, open additional inspection lanes, hire more inspectors, and provide recruitment and retention incentives for United States customs and Border Protection officers who serve on the Northern and Southern borders.",0.06217616580310881,0.020942408376963352,0.05181347150259068
"A bill to establish the Mark O. Hatfield-Elizabeth Furse Scholarship and Excellence in Tribal Governance Foundation, and for other purposes.",0.04145077720207254,0.020833333333333336,0.031088082901554404
"To reauthorize the program of block grants to States for temporary assistance for needy families through fiscal year 2012, and for other purposes.",0.140625,0.07936507936507937,0.125
EPIC Act of 2015,0.056,0.0,0.04
To amend the Securities Act of 1933 to require the Securities and Exchange Commission to exempt a certain class of securities from such Act.,0.2154696132596685,0.15,0.143646408839779
"To amend the National Voter Registration Act of 1993 to require any individual who desires to register or re-register to vote in an election for Federal office to provide the appropriate State election official with proof that the individual is a citizen of the United States to prevent fraud in Federal elections, and for other purposes.",0.2784810126582279,0.1794871794871795,0.21518987341772153
FREE Act,0.16216216216216214,0.11009174311926606,0.14414414414414417
Economic Growth and Stabilization Financing Demonstration Act 1994,0.2545454545454546,0.09259259259259259,0.16363636363636364
